State,Gender,Race,Year,Population
District of Columbia,Female,American Indian or Alaska Native,2016.0,1862.0
Georgia,Female,Native Hawaiian or Other Pacific Islander,2016.0,5615.0
Wisconsin,Female,American Indian or Alaska Native,2016.0,32828.0
Virginia,Male,More than one race,2016.0,121624.0
Georgia,Female,Black or African American,2016.0,1754856.0
South Carolina,Female,Native Hawaiian or Other Pacific Islander,2016.0,2184.0
Alaska,Female,More than one race,2016.0,26401.0
Maine,Female,Black or African American,2016.0,9285.0
South Carolina,Female,White,2016.0,1723799.0
Maine,Female,Asian,2016.0,9173.0
Connecticut,Male,Black or African American,2016.0,199970.0
South Carolina,Female,More than one race,2016.0,45976.0
Maine,Female,American Indian or Alaska Native,2016.0,4735.0
South Carolina,Male,American Indian or Alaska Native,2016.0,14006.0
Wisconsin,Male,More than one race,2016.0,53330.0
Georgia,Female,Asian,2016.0,216652.0
South Carolina,Female,Black or African American,2016.0,723397.0
Alaska,Male,Asian,2016.0,22215.0
Rhode Island,Male,Black or African American,2016.0,42227.0
Maine,Male,Black or African American,2016.0,11352.0
Maryland,Female,White,2016.0,1803434.0
Pennsylvania,Male,Native Hawaiian or Other Pacific Islander,2016.0,4501.0
Maryland,Female,Native Hawaiian or Other Pacific Islander,2016.0,3112.0
Pennsylvania,Male,White,2016.0,5165574.0
Wyoming,Male,Native Hawaiian or Other Pacific Islander,2016.0,317.0
Maryland,Female,Black or African American,2016.0,980420.0
Pennsylvania,Male,More than one race,2016.0,122503.0
Alaska,Male,Native Hawaiian or Other Pacific Islander,2016.0,5008.0
West Virginia,Male,More than one race,2016.0,15507.0
Maryland,Female,Asian,2016.0,203822.0
Rhode Island,Female,American Indian or Alaska Native,2016.0,5470.0
Connecticut,Female,More than one race,2016.0,42000.0
Rhode Island,Female,Asian,2016.0,19798.0
Georgia,Female,White,2016.0,3174938.0
Maryland,Female,American Indian or Alaska Native,2016.0,16802.0
Illinois,Male,Asian,2016.0,344097.0
Rhode Island,Female,Black or African American,2016.0,42913.0
Rhode Island,Female,Native Hawaiian or Other Pacific Islander,2016.0,939.0
Alaska,Male,Black or African American,2016.0,15554.0
Maine,Male,More than one race,2016.0,11239.0
Rhode Island,Female,White,2016.0,459410.0
Washington,Female,American Indian or Alaska Native,2016.0,69347.0
Maine,Male,White,2016.0,617257.0
Rhode Island,Female,More than one race,2016.0,14557.0
Connecticut,Male,American Indian or Alaska Native,2016.0,9810.0
District of Columbia,Male,White,2016.0,153323.0
Maine,Male,Native Hawaiian or Other Pacific Islander,2016.0,243.0
Rhode Island,Male,American Indian or Alaska Native,2016.0,5405.0
Rhode Island,Male,Asian,2016.0,18151.0
Illinois,Male,Native Hawaiian or Other Pacific Islander,2016.0,4268.0
South Carolina,Male,Asian,2016.0,38183.0
Alaska,Female,White,2016.0,229891.0
Louisiana,Male,More than one race,2016.0,37776.0
Louisiana,Female,Asian,2016.0,41757.0
South Dakota,Male,Black or African American,2016.0,10458.0
Connecticut,Male,More than one race,2016.0,40580.0
Louisiana,Female,American Indian or Alaska Native,2016.0,17892.0
South Dakota,Male,Native Hawaiian or Other Pacific Islander,2016.0,349.0
Illinois,Male,More than one race,2016.0,122926.0
South Dakota,Male,White,2016.0,369421.0
Virginia,Male,Native Hawaiian or Other Pacific Islander,2016.0,4854.0
Kentucky,Male,More than one race,2016.0,41257.0
South Dakota,Male,More than one race,2016.0,9880.0
Kentucky,Male,White,2016.0,1921106.0
Tennessee,Female,American Indian or Alaska Native,2016.0,14239.0
Alaska,Female,American Indian or Alaska Native,2016.0,55795.0
Kentucky,Male,Native Hawaiian or Other Pacific Islander,2016.0,1980.0
Tennessee,Female,Asian,2016.0,62945.0
Delaware,Male,More than one race,2016.0,11710.0
Delaware,Female,American Indian or Alaska Native,2016.0,3028.0
Tennessee,Female,Black or African American,2016.0,598603.0
Florida,Male,White,2016.0,7861707.0
Kentucky,Male,Black or African American,2016.0,182730.0
Wisconsin,Female,Black or African American,2016.0,195395.0
Tennessee,Female,Native Hawaiian or Other Pacific Islander,2016.0,2926.0
Wyoming,Male,White,2016.0,276859.0
Kentucky,Male,Asian,2016.0,32272.0
Tennessee,Female,White,2016.0,2662722.0
Alabama,Male,More than one race,2016.0,39120.0
Kentucky,Male,American Indian or Alaska Native,2016.0,6823.0
Indiana,Female,American Indian or Alaska Native,2016.0,12913.0
Tennessee,Female,More than one race,2016.0,62670.0
Alaska,Female,Asian,2016.0,24489.0
Pennsylvania,Male,Black or African American,2016.0,728124.0
South Dakota,Male,Asian,2016.0,6075.0
Florida,Male,More than one race,2016.0,211616.0
South Carolina,Male,Black or African American,2016.0,638331.0
Louisiana,Male,White,2016.0,1464936.0
Connecticut,Male,Native Hawaiian or Other Pacific Islander,2016.0,1997.0
South Carolina,Male,Native Hawaiian or Other Pacific Islander,2016.0,2583.0
Louisiana,Male,Native Hawaiian or Other Pacific Islander,2016.0,1553.0
South Carolina,Male,White,2016.0,1669389.0
Louisiana,Male,Black or African American,2016.0,724407.0
South Carolina,Male,More than one race,2016.0,44152.0
Alaska,Female,Native Hawaiian or Other Pacific Islander,2016.0,4840.0
Wyoming,Female,Native Hawaiian or Other Pacific Islander,2016.0,289.0
South Dakota,Female,American Indian or Alaska Native,2016.0,39907.0
Virginia,Male,White,2016.0,2928334.0
Louisiana,Male,Asian,2016.0,41144.0
South Dakota,Female,Asian,2016.0,6515.0
Louisiana,Male,American Indian or Alaska Native,2016.0,18067.0
Georgia,Female,American Indian or Alaska Native,2016.0,24970.0
Illinois,Male,White,2016.0,4904736.0
Wisconsin,Female,Asian,2016.0,85148.0
South Dakota,Female,Black or African American,2016.0,7096.0
Louisiana,Female,More than one race,2016.0,38907.0
Connecticut,Male,White,2016.0,1412252.0
South Dakota,Female,Native Hawaiian or Other Pacific Islander,2016.0,283.0
Louisiana,Female,White,2016.0,1490123.0
South Dakota,Female,White,2016.0,364097.0
Alaska,Female,Black or African American,2016.0,12005.0
District of Columbia,Male,More than one race,2016.0,8279.0
South Dakota,Female,More than one race,2016.0,9879.0
Louisiana,Female,Native Hawaiian or Other Pacific Islander,2016.0,1350.0
South Dakota,Male,American Indian or Alaska Native,2016.0,39036.0
Louisiana,Female,Black or African American,2016.0,800223.0
Maine,Female,Native Hawaiian or Other Pacific Islander,2016.0,226.0
Connecticut,Female,Asian,2016.0,86272.0
Montana,Female,Black or African American,2016.0,2319.0
North Carolina,Female,Asian,2016.0,153441.0
Wyoming,Male,American Indian or Alaska Native,2016.0,8056.0
Idaho,Female,Asian,2016.0,14311.0
New Jersey,Female,Black or African American,2016.0,695926.0
Mississippi,Male,Native Hawaiian or Other Pacific Islander,2016.0,967.0
New Mexico,Female,Black or African American,2016.0,23800.0
Nebraska,Male,More than one race,2016.0,20038.0
New Hampshire,Male,Black or African American,2016.0,12001.0
Nevada,Male,White,2016.0,1118368.0
Arkansas,Male,Black or African American,2016.0,223554.0
Colorado,Female,Native Hawaiian or Other Pacific Islander,2016.0,5058.0
New Mexico,Female,Native Hawaiian or Other Pacific Islander,2016.0,1597.0
North Carolina,Female,American Indian or Alaska Native,2016.0,80384.0
Idaho,Male,Native Hawaiian or Other Pacific Islander,2016.0,1834.0
Nebraska,Female,Native Hawaiian or Other Pacific Islander,2016.0,1040.0
Mississippi,Male,White,2016.0,876660.0
Arkansas,Female,Native Hawaiian or Other Pacific Islander,2016.0,4719.0
Idaho,Female,White,2016.0,783104.0
California,Male,American Indian or Alaska Native,2016.0,326039.0
Nebraska,Female,White,2016.0,848486.0
New York,Male,More than one race,2016.0,236569.0
Montana,Female,Asian,2016.0,5233.0
Hawaii,Male,Black or African American,2016.0,18710.0
Mississippi,Male,More than one race,2016.0,18250.0
Nebraska,Male,White,2016.0,842510.0
Nevada,Male,More than one race,2016.0,60935.0
West Virginia,Female,White,2016.0,869615.0
New Mexico,Female,White,2016.0,868385.0
Montana,Female,American Indian or Alaska Native,2016.0,35030.0
New York,Male,White,2016.0,6761088.0
California,Female,Native Hawaiian or Other Pacific Islander,2016.0,98415.0
District of Columbia,Male,Asian,2016.0,12208.0
New Mexico,Female,Asian,2016.0,19920.0
California,Male,More than one race,2016.0,741507.0
Montana,Male,American Indian or Alaska Native,2016.0,34565.0
Nevada,Male,Asian,2016.0,110216.0
New Jersey,Male,Native Hawaiian or Other Pacific Islander,2016.0,4555.0
California,Female,American Indian or Alaska Native,2016.0,314997.0
North Carolina,Female,More than one race,2016.0,113275.0
Colorado,Female,White,2016.0,2404837.0
Mississippi,Male,American Indian or Alaska Native,2016.0,8996.0
Montana,Female,More than one race,2016.0,13716.0
New Jersey,Male,White,2016.0,3164651.0
North Carolina,Female,White,2016.0,3660178.0
New Hampshire,Male,White,2016.0,620450.0
Hawaii,Female,White,2016.0,170443.0
California,Male,Black or African American,2016.0,1255704.0
Mississippi,Male,Asian,2016.0,14657.0
Arkansas,Male,Native Hawaiian or Other Pacific Islander,2016.0,5157.0
Idaho,Male,American Indian or Alaska Native,2016.0,14792.0
Nevada,Female,Asian,2016.0,134849.0
Nevada,Male,Native Hawaiian or Other Pacific Islander,2016.0,11091.0
New Hampshire,Male,Native Hawaiian or Other Pacific Islander,2016.0,305.0
Montana,Female,Native Hawaiian or Other Pacific Islander,2016.0,394.0
North Carolina,Female,Black or African American,2016.0,1197881.0
Washington,Male,White,2016.0,2921612.0
Nevada,Female,American Indian or Alaska Native,2016.0,24147.0
Idaho,Female,Native Hawaiian or Other Pacific Islander,2016.0,1626.0
New Mexico,Female,American Indian or Alaska Native,2016.0,116459.0
Arkansas,Female,Black or African American,2016.0,245471.0
Mississippi,Male,Black or African American,2016.0,529720.0
North Carolina,Female,Native Hawaiian or Other Pacific Islander,2016.0,5917.0
New Jersey,Male,More than one race,2016.0,93836.0
Hawaii,Male,More than one race,2016.0,170480.0
Nevada,Male,Black or African American,2016.0,140027.0
Montana,Female,White,2016.0,460182.0
New Mexico,Female,More than one race,2016.0,25854.0
Missouri,Female,American Indian or Alaska Native,2016.0,16701.0
Hawaii,Female,More than one race,2016.0,166325.0
Nebraska,Male,American Indian or Alaska Native,2016.0,14104.0
Missouri,Female,Native Hawaiian or Other Pacific Islander,2016.0,4276.0
Wisconsin,Male,Black or African American,2016.0,188859.0
New Mexico,Male,White,2016.0,852841.0
Nebraska,Male,Black or African American,2016.0,49477.0
Idaho,Female,American Indian or Alaska Native,2016.0,14683.0
West Virginia,Female,American Indian or Alaska Native,2016.0,2118.0
New Hampshire,Female,Black or African American,2016.0,9379.0
New York,Female,White,2016.0,7012249.0
Washington,Male,Native Hawaiian or Other Pacific Islander,2016.0,27293.0
Arkansas,Male,American Indian or Alaska Native,2016.0,14533.0
Missouri,Female,White,2016.0,2569249.0
Hawaii,Male,American Indian or Alaska Native,2016.0,3030.0
Arkansas,Female,More than one race,2016.0,30724.0
Missouri,Male,Black or African American,2016.0,342756.0
New Mexico,Male,More than one race,2016.0,25953.0
New York,Female,Native Hawaiian or Other Pacific Islander,2016.0,13288.0
New York,Female,Asian,2016.0,888953.0
Missouri,Male,American Indian or Alaska Native,2016.0,17275.0
Wyoming,Male,Asian,2016.0,2659.0
Missouri,Female,More than one race,2016.0,68153.0
New York,Female,Black or African American,2016.0,1842973.0
New York,Female,American Indian or Alaska Native,2016.0,94068.0
New Hampshire,Female,More than one race,2016.0,11052.0
Nebraska,Male,Asian,2016.0,23223.0
Colorado,Female,Asian,2016.0,99489.0
Missouri,Male,Asian,2016.0,57537.0
Wyoming,Female,More than one race,2016.0,5868.0
District of Columbia,Female,White,2016.0,152381.0
Idaho,Male,Black or African American,2016.0,8202.0
New Hampshire,Female,White,2016.0,634946.0
California,Female,Black or African American,2016.0,1281427.0
Mississippi,Female,More than one race,2016.0,18941.0
New York,Female,More than one race,2016.0,251835.0
Missouri,Male,Native Hawaiian or Other Pacific Islander,2016.0,4406.0
Missouri,Male,More than one race,2016.0,67224.0
New Hampshire,Male,Asian,2016.0,18535.0
District of Columbia,Male,American Indian or Alaska Native,2016.0,2239.0
California,Female,Asian,2016.0,3054981.0
New York,Male,Native Hawaiian or Other Pacific Islander,2016.0,12975.0
New Hampshire,Female,American Indian or Alaska Native,2016.0,1843.0
Idaho,Male,Asian,2016.0,11162.0
Nebraska,Female,More than one race,2016.0,20440.0
New Mexico,Male,American Indian or Alaska Native,2016.0,110295.0
Washington,Male,Black or African American,2016.0,163062.0
Arkansas,Male,Asian,2016.0,23404.0
New York,Male,Black or African American,2016.0,1610383.0
Missouri,Female,Asian,2016.0,63753.0
Nebraska,Male,Native Hawaiian or Other Pacific Islander,2016.0,1206.0
New Hampshire,Male,American Indian or Alaska Native,2016.0,2040.0
Missouri,Male,White,2016.0,2498542.0
West Virginia,Female,More than one race,2016.0,15310.0
Hawaii,Male,Asian,2016.0,249971.0
New Hampshire,Female,Asian,2016.0,20149.0
Missouri,Female,Black or African American,2016.0,377263.0
California,Male,Asian,2016.0,2758846.0
New Mexico,Male,Black or African American,2016.0,28673.0
New York,Male,American Indian or Alaska Native,2016.0,95353.0
New Mexico,Male,Native Hawaiian or Other Pacific Islander,2016.0,1618.0
Arkansas,Female,White,2016.0,1200682.0
District of Columbia,Female,Native Hawaiian or Other Pacific Islander,2016.0,477.0
Colorado,Female,American Indian or Alaska Native,2016.0,43094.0
Colorado,Female,Black or African American,2016.0,117287.0
New York,Male,Asian,2016.0,813694.0
District of Columbia,Female,More than one race,2016.0,10291.0
New Mexico,Male,Asian,2016.0,16235.0
West Virginia,Female,Black or African American,2016.0,29948.0
Hawaii,Male,Native Hawaiian or Other Pacific Islander,2016.0,73913.0
New Hampshire,Female,Native Hawaiian or Other Pacific Islander,2016.0,288.0
Nevada,Female,Native Hawaiian or Other Pacific Islander,2016.0,11203.0
Mississippi,Female,Asian,2016.0,16492.0
California,Male,Native Hawaiian or Other Pacific Islander,2016.0,97427.0
Hawaii,Female,Native Hawaiian or Other Pacific Islander,2016.0,71199.0
Nebraska,Female,Asian,2016.0,24402.0
North Carolina,Male,More than one race,2016.0,107700.0
Idaho,Male,White,2016.0,786628.0
New Jersey,Male,Asian,2016.0,412274.0
Montana,Male,White,2016.0,467632.0
Arkansas,Female,American Indian or Alaska Native,2016.0,14541.0
Montana,Male,Asian,2016.0,3747.0
New Jersey,Female,Native Hawaiian or Other Pacific Islander,2016.0,4628.0
North Carolina,Male,Asian,2016.0,143891.0
West Virginia,Female,Native Hawaiian or Other Pacific Islander,2016.0,249.0
California,Female,White,2016.0,14202244.0
Mississippi,Female,White,2016.0,896694.0
Wisconsin,Male,Native Hawaiian or Other Pacific Islander,2016.0,1647.0
California,Male,White,2016.0,14281799.0
West Virginia,Female,Asian,2016.0,8169.0
Arkansas,Male,White,2016.0,1172127.0
West Virginia,Male,American Indian or Alaska Native,2016.0,2375.0
New Jersey,Female,White,2016.0,3283052.0
New Jersey,Female,More than one race,2016.0,97231.0
Montana,Male,Native Hawaiian or Other Pacific Islander,2016.0,498.0
Wyoming,Female,Asian,2016.0,3172.0
North Carolina,Male,American Indian or Alaska Native,2016.0,79261.0
North Carolina,Male,Native Hawaiian or Other Pacific Islander,2016.0,6314.0
California,Female,More than one race,2016.0,753731.0
New Jersey,Female,Asian,2016.0,434630.0
Mississippi,Female,Black or African American,2016.0,596704.0
Idaho,Female,Black or African American,2016.0,6278.0
Colorado,Female,More than one race,2016.0,82665.0
Nevada,Male,American Indian or Alaska Native,2016.0,24172.0
Mississippi,Female,Native Hawaiian or Other Pacific Islander,2016.0,764.0
Hawaii,Male,White,2016.0,201212.0
New Jersey,Female,American Indian or Alaska Native,2016.0,25460.0
New Jersey,Male,American Indian or Alaska Native,2016.0,27006.0
North Carolina,Male,Black or African American,2016.0,1056049.0
Nevada,Female,More than one race,2016.0,62341.0
Montana,Male,Black or African American,2016.0,3616.0
North Carolina,Male,White,2016.0,3550497.0
Arkansas,Female,Asian,2016.0,24828.0
Nebraska,Female,American Indian or Alaska Native,2016.0,13944.0
Washington,Male,More than one race,2016.0,166883.0
Nebraska,Female,Black or African American,2016.0,46746.0
Mississippi,Female,American Indian or Alaska Native,2016.0,9093.0
Montana,Male,More than one race,2016.0,13927.0
North Dakota,Female,American Indian or Alaska Native,2016.0,21275.0
New Jersey,Male,Black or African American,2016.0,627578.0
Arkansas,Male,More than one race,2016.0,30178.0
New Hampshire,Male,More than one race,2016.0,11319.0
Washington,Male,Asian,2016.0,297416.0
Nevada,Female,Black or African American,2016.0,140932.0
Idaho,Female,More than one race,2016.0,19682.0
Texas,Male,White,2017.0,11177610.0
Washington,Female,American Indian or Alaska Native,2017.0,70836.0
Alaska,Male,Black or African American,2017.0,15577.0
Maine,Male,More than one race,2017.0,11505.0
California,Male,Asian,2017.0,2815317.0
Illinois,Male,Asian,2017.0,350712.0
Kentucky,Male,American Indian or Alaska Native,2017.0,6844.0
Alaska,Female,American Indian or Alaska Native,2017.0,56104.0
Delaware,Female,White,2017.0,342823.0
Wyoming,Male,Native Hawaiian or Other Pacific Islander,2017.0,305.0
Rhode Island,Female,Native Hawaiian or Other Pacific Islander,2017.0,997.0
Kansas,Female,White,2017.0,1266044.0
